Gene stable ID,Gene name,NCBI gene ID
ENSG00000172667,ZMAT3,64393
ENSG00000173011,TADA2B,93624
ENSG00000173013,CCDC96,257236
ENSG00000173083,HPSE,10855
ENSG00000173085,COQ2,27235
ENSG00000173542,MOB1B,92597
ENSG00000173597,SULT1B1,27284
ENSG00000173889,PHC3,80012
ENSG00000173890,GPR160,26996
ENSG00000173905,GOLIM4,27333
ENSG00000173950,XXYLT1,152002
ENSG00000174004,NRROS,375387
ENSG00000174007,CEP19,84984
ENSG00000174013,FBXO45,200933
ENSG00000174123,TLR10,81793
ENSG00000174125,TLR1,7096
ENSG00000174130,TLR6,10333
ENSG00000174227,PIGG,54872
ENSG00000174780,SRP72,6731
ENSG00000174796,THAP6,152815
ENSG00000174799,CEP135,9662
ENSG00000174891,RSRC1,51319
ENSG00000174912,METTL15P1,
ENSG00000175166,PSMD2,5708
ENSG00000175182,FAM131A,131408
ENSG00000175193,PARL,55486
ENSG00000175920,DOK7,285489
ENSG00000176597,B3GNT5,84002
ENSG00000176945,MUC20,200958
ENSG00000177383,MAGEF1,64110
ENSG00000177432,NAP1L5,266812
ENSG00000177565,TBL1XR1,79718
ENSG00000178163,ZNF518B,85460
ENSG00000178177,LCORL,254251
ENSG00000178732,GP5,2814
ENSG00000178950,GAK,2580
ENSG00000178988,MRFAP1L1,114932
ENSG00000179010,MRFAP1,93621
ENSG00000179299,NSUN7,79730
ENSG00000180346,TIGD2,166815
ENSG00000180370,PAK2,5062
ENSG00000180611,MB21D2,151963
ENSG00000180769,WDFY3-AS2,
ENSG00000180834,MAP6D1,79929
ENSG00000181826,RELL1,768211
ENSG00000181982,CCDC149,91050
ENSG00000182308,DCAF4L1,285429
ENSG00000182899,RPL35A,6165
ENSG00000182903,ZNF721,170960
ENSG00000184100,BRD7P2,
ENSG00000184178,SCFD2,152579
ENSG00000184203,PPP1R2,5504
ENSG00000184985,SORCS2,57537
ENSG00000185049,NELFA,7469
ENSG00000185112,FAM43A,131583
ENSG00000185477,GPRIN3,285513
ENSG00000185485,SDHAP1,
ENSG00000185619,PCGF3,10336
ENSG00000185798,WDR53,348793
ENSG00000186001,LRCH3,84859
ENSG00000186222,BLOC1S4,55330
ENSG00000186432,KPNA4,3840
ENSG00000187653,TMSB4XP8,
ENSG00000187904,AC097382.1,
ENSG00000189058,APOD,347
ENSG00000189308,LIN54,132660
ENSG00000196083,IL1RAP,3556
ENSG00000196526,AFAP1,60312
ENSG00000196810,CTBP1-DT,
ENSG00000197057,DTHD1,401124
ENSG00000197386,HTT,3064
ENSG00000197712,FAM114A1,92689
ENSG00000198189,HSD17B11,51170
ENSG00000198301,SDAD1,55153
ENSG00000198836,OPA1,4976
ENSG00000200320,SNORA63,
ENSG00000200418,SNORA63B,
ENSG00000202392,RN7SKP292,
ENSG00000205981,DNAJC19,131118
ENSG00000212588,SNORA26,
ENSG00000213123,TCTEX1D2,255758
ENSG00000213139,CRYGS,1427
ENSG00000213178,RPL22P1,
ENSG00000213186,TRIM59,286827
ENSG00000214135,AC132008.2,
ENSG00000214160,ALG3,10195
ENSG00000214192,UBE2V1P2,
ENSG00000214367,HAUS3,79441
ENSG00000214846,AC114744.1,
ENSG00000215375,MYL5,4636
ENSG00000215837,SDHAP2,
ENSG00000221420,SNORA81,
ENSG00000222335,AC069257.1,
ENSG00000223086,RNA5SP155,
ENSG00000223117,RN7SKP296,
ENSG00000223803,RPS20P14,
ENSG00000224614,TNK2-AS1,
ENSG00000224769,MUC20P1,
ENSG00000226008,SEPTIN14P3,
ENSG00000226950,DANCR,
ENSG00000227725,GCOM2,
ENSG00000228028,AC069257.2,
ENSG00000228109,MELTF-AS1,
ENSG00000228804,AC072022.1,
ENSG00000229320,KRT8P12,
ENSG00000229325,ACAP2-IT1,
ENSG00000229585,RPL21P44,
ENSG00000229638,RPL4P4,
ENSG00000230304,CICP6,
ENSG00000230457,PA2G4P4,
ENSG00000231160,KLF3-AS1,
ENSG00000231770,TMEM44-AS1,
ENSG00000233058,LINC00884,
ENSG00000233885,YEATS2-AS1,
ENSG00000234076,TPRG1-AS1,
ENSG00000234851,RPL23AP42,
ENSG00000235043,TECRP1,
ENSG00000236438,FAM157A,
ENSG00000237350,CDC42P6,
ENSG00000237765,FAM200B,285550
ENSG00000239466,RN7SL552P,
ENSG00000240005,STIM2-AS1,
ENSG00000240024,LINC00888,
ENSG00000240373,SEC62-AS1,
ENSG00000240489,SETP14,
ENSG00000240497,AC092919.2,
ENSG00000241770,AC104411.2,
ENSG00000242083,RPL7AP31,
ENSG00000242086,MUC20-OT1,
ENSG00000242539,AC007620.2,
ENSG00000242583,AC008040.2,
ENSG00000243199,AC115223.1,
ENSG00000243339,RN7SL738P,
ENSG00000243368,MCCC1-AS1,
ENSG00000243449,C4orf48,401115
ENSG00000244009,B3GAT3P1,
ENSG00000244405,ETV5,2119
ENSG00000244459,AC147067.1,
ENSG00000244515,KRT18P34,
ENSG00000246526,LINC002481,
ENSG00000248019,FAM13A-AS1,
ENSG00000248049,UBA6-AS1,
ENSG00000248641,HMGA1P2,
ENSG00000248780,ARL4AP2,
ENSG00000248936,AC027607.1,
ENSG00000249565,SERBP1P5,
ENSG00000249592,AC139887.2,
ENSG00000249626,AC024560.2,
ENSG00000249673,NOP14-AS1,
ENSG00000249685,AC079921.2,
ENSG00000249863,AC021106.1,
ENSG00000249936,RAC1P2,
ENSG00000250312,ZNF718,255403
ENSG00000250317,SMIM20,389203
ENSG00000250334,LINC00989,
ENSG00000250471,GMPSP1,
ENSG00000250568,AC098591.3,
ENSG00000250893,AC098869.2,
ENSG00000250896,RNPS1P1,
ENSG00000251022,THAP9-AS1,
ENSG00000251411,AC093827.3,
ENSG00000251442,LINC01094,
ENSG00000251580,LINC02482,
ENSG00000251595,ABCA11P,
ENSG00000251615,AC104825.1,
ENSG00000251624,UNC93B7,
ENSG00000259959,AC107068.1,
ENSG00000260261,AC124944.2,
ENSG00000260296,AC095057.3,
ENSG00000261490,AC005674.2,
ENSG00000263327,TAPT1-AS1,
ENSG00000263776,SNORA4,
ENSG00000269949,AC069307.1,
ENSG00000270096,AC078795.2,
ENSG00000270170,NCBP2AS2,152217
ENSG00000270195,AC016773.2,
ENSG00000270554,AC069431.2,
ENSG00000270959,LPP-AS2,
ENSG00000272588,AC139887.4,
ENSG00000272650,AC110792.3,
ENSG00000272677,AC124016.2,
ENSG00000272927,AC107464.3,
ENSG00000272990,AC084036.1,
ENSG00000273133,AC116651.1,
ENSG00000273156,AC124016.3,
ENSG00000273179,AC092535.5,
ENSG00000273261,AC092953.2,
ENSG00000273369,AC096586.2,
