Gene stable ID,Gene name,NCBI gene ID
ENSG00000117153,KLHL12,59349
ENSG00000117222,RBBP5,5929
ENSG00000117360,PRPF3,9129
ENSG00000117362,APH1A,51107
ENSG00000117475,BLZF1,8548
ENSG00000117479,SLC19A2,10560
ENSG00000117523,PRRC2C,23215
ENSG00000117533,VAMP4,8674
ENSG00000117560,FASLG,356
ENSG00000117586,TNFSF4,7292
ENSG00000117592,PRDX6,9588
ENSG00000117593,DARS2,55157
ENSG00000117601,SERPINC1,462
ENSG00000118194,TNNT2,7139
ENSG00000118197,DDX59,83479
ENSG00000118200,CAMSAP2,23271
ENSG00000118217,ATF6,22926
ENSG00000118292,C1orf54,79630
ENSG00000120333,MRPS14,63931
ENSG00000120334,CENPL,91687
ENSG00000120370,GORAB,92344
ENSG00000121454,LHX4,89884
ENSG00000121481,RNF2,6045
ENSG00000121486,TRMT1L,81627
ENSG00000122176,FMOD,2331
ENSG00000122188,LAX1,54900
ENSG00000122218,COPA,1314
ENSG00000122223,CD244,51744
ENSG00000122224,LY9,4063
ENSG00000125459,MSTO1,55154
ENSG00000132185,FCRLA,84824
ENSG00000132196,HSD17B7,51478
ENSG00000132676,DAP3,7818
ENSG00000132680,KHDC4,22889
ENSG00000132694,ARHGEF11,9826
ENSG00000132698,RAB25,57111
ENSG00000132704,FCRL2,79368
ENSG00000132716,DCAF8,50717
ENSG00000132718,SYT11,23208
ENSG00000133048,CHI3L1,1116
ENSG00000133055,MYBPH,4608
ENSG00000133056,PIK3C2B,5287
ENSG00000133059,DSTYK,25778
ENSG00000133063,CHIT1,1118
ENSG00000133067,LGR6,59352
ENSG00000134369,NAV1,89796
ENSG00000134371,CDC73,79577
ENSG00000134375,TIMM17A,10440
ENSG00000135821,GLUL,2752
ENSG00000135823,STX6,10228
ENSG00000135828,RNASEL,6041
ENSG00000135829,DHX9,1660
ENSG00000135835,KIAA1614,57710
ENSG00000135837,CEP350,9857
ENSG00000135838,NPL,80896
ENSG00000135842,NIBAN1,116496
ENSG00000135845,PIGC,5279
ENSG00000135862,LAMC1,3915
ENSG00000135870,RC3H1,149041
ENSG00000136631,VPS45,11311
ENSG00000143149,ALDH9A1,223
ENSG00000143153,ATP1B1,481
ENSG00000143155,TIPRL,261726
ENSG00000143156,NME7,29922
ENSG00000143157,POGK,57645
ENSG00000143158,MPC2,25874
ENSG00000143162,CREG1,8804
ENSG00000143164,DCAF6,55827
ENSG00000143167,GPA33,10223
ENSG00000143178,TBX19,9095
ENSG00000143179,UCK2,7371
ENSG00000143183,TMCO1,54499
ENSG00000143184,XCL1,6375
ENSG00000143185,XCL2,6846
ENSG00000143190,POU2F1,5451
ENSG00000143196,DPT,1805
ENSG00000143198,MGST3,4259
ENSG00000143207,COP1,64326
ENSG00000143222,UFC1,51506
ENSG00000143224,PPOX,5498
ENSG00000143226,FCGR2A,2212
ENSG00000143226,FCGR2A,9103
ENSG00000143228,NUF2,83540
ENSG00000143248,RGS5,8490
ENSG00000143252,SDHC,6391
ENSG00000143256,PFDN2,5202
ENSG00000143257,NR1I3,9970
ENSG00000143258,USP21,27005
ENSG00000143294,PRCC,5546
ENSG00000143297,FCRL5,83416
ENSG00000143303,RRNAD1,51093
ENSG00000143314,MRPL24,79590
ENSG00000143315,PIGM,93183
ENSG00000143318,CASQ1,844
ENSG00000143319,ISG20L2,81875
ENSG00000143320,CRABP2,1382
ENSG00000143321,HDGF,3068
ENSG00000143322,ABL2,27
ENSG00000143324,XPR1,9213
ENSG00000143333,RGS16,6004
ENSG00000143337,TOR1AIP1,26092
ENSG00000143344,RGL1,23179
ENSG00000143363,PRUNE1,58497
ENSG00000143365,RORC,6097
ENSG00000143367,TUFT1,7286
ENSG00000143368,SF3B4,10262
ENSG00000143369,ECM1,1893
ENSG00000143373,ZNF687,57592
ENSG00000143374,TARS2,80222
ENSG00000143376,SNX27,81609
ENSG00000143379,SETDB1,9869
ENSG00000143382,ADAMTSL4,54507
ENSG00000143384,MCL1,4170
ENSG00000143387,CTSK,1513
ENSG00000143390,RFX5,5993
ENSG00000143393,PI4KB,5298
ENSG00000143398,PIP5K1A,8394
ENSG00000143401,ANP32E,81611
ENSG00000143409,MINDY1,55793
ENSG00000143412,ANXA9,8416
ENSG00000143416,SELENBP1,8991
ENSG00000143418,CERS2,29956
ENSG00000143420,ENSA,2029
ENSG00000143434,SEMA6C,10500
ENSG00000143436,MRPL9,65005
ENSG00000143437,ARNT,405
ENSG00000143442,POGZ,23126
ENSG00000143443,C1orf56,54964
ENSG00000143452,HORMAD1,84072
ENSG00000143457,GOLPH3L,55204
ENSG00000143458,GABPB2,126626
ENSG00000143515,ATP8B2,57198
ENSG00000143536,CRNN,49860
ENSG00000143537,ADAM15,8751
ENSG00000143543,JTB,10899
ENSG00000143545,RAB13,5872
ENSG00000143546,S100A8,6279
ENSG00000143549,TPM3,7170
ENSG00000143553,SNAPIN,23557
ENSG00000143554,SLC27A3,11000
ENSG00000143569,UBAP2L,9898
ENSG00000143570,SLC39A1,27173
ENSG00000143575,HAX1,10456
ENSG00000143578,CREB3L4,148327
ENSG00000143590,EFNA3,1944
ENSG00000143595,AQP10,89872
ENSG00000143612,C1orf43,25912
ENSG00000143614,GATAD2B,57459
ENSG00000143621,ILF2,3608
ENSG00000143622,RIT1,6016
ENSG00000143624,INTS3,65123
ENSG00000143630,HCN3,57657
ENSG00000143842,SOX13,9580
ENSG00000143845,ETNK2,55224
ENSG00000143847,PPFIA4,8497
ENSG00000143851,PTPN7,5778
ENSG00000143862,ARL8A,127829
ENSG00000150337,FCGR1A,2209
ENSG00000150681,RGS18,64407
ENSG00000151414,NEK7,140609
ENSG00000152061,RABGAP1L,9910
ENSG00000152332,UHMK1,127933
ENSG00000152382,TADA1,117143
ENSG00000153029,MR1,3140
ENSG00000157064,NMNAT2,23057
ENSG00000157181,ODR4,54953
ENSG00000158473,CD1D,912
ENSG00000158477,CD1A,909
ENSG00000158481,CD1C,911
ENSG00000158615,PPP1R15B,84919
ENSG00000158710,TAGLN2,8407
ENSG00000158714,SLAMF8,56833
ENSG00000158716,DUSP23,54935
ENSG00000158769,F11R,50848
ENSG00000158773,USF1,7391
ENSG00000158793,NIT1,4817
ENSG00000158796,DEDD,9191
ENSG00000158850,B4GALT3,8703
ENSG00000158864,NDUFS2,4720
ENSG00000158869,FCER1G,2207
ENSG00000158874,APOA2,336
ENSG00000158882,TOMM40L,84134
ENSG00000158887,MPZ,4359
ENSG00000159164,SV2A,9900
ENSG00000159176,CSRP1,1465
ENSG00000159346,ADIPOR1,51094
ENSG00000159348,CYB5R1,51706
ENSG00000159352,PSMD4,5710
ENSG00000159377,PSMB4,5692
ENSG00000159388,BTG2,7832
ENSG00000159445,THEM4,117145
ENSG00000160678,S100A1,6271
ENSG00000160679,CHTOP,26097
ENSG00000160685,ZBTB7B,51043
ENSG00000160688,FLAD1,80308
ENSG00000160691,SHC1,6464
ENSG00000160710,ADAR,103
ENSG00000160712,IL6R,3570
ENSG00000160714,UBE2Q1,55585
ENSG00000160741,CRTC2,200186
ENSG00000160752,FDPS,2224
ENSG00000160753,RUSC1,23623
ENSG00000160766,GBAP1,
ENSG00000160767,FAM189B,10712
ENSG00000160781,PAQR6,79957
ENSG00000160783,PMF1,11243
ENSG00000160785,SLC25A44,9673
ENSG00000160789,LMNA,4000
ENSG00000160803,UBQLN4,56893
ENSG00000160818,GPATCH4,54865
ENSG00000160856,FCRL3,115352
ENSG00000162702,ZNF281,23528
ENSG00000162704,ARPC5,10092
ENSG00000162729,IGSF8,93185
ENSG00000162734,PEA15,8682
ENSG00000162735,PEX19,5824
ENSG00000162736,NCSTN,23385
ENSG00000162739,SLAMF6,114836
ENSG00000162745,OLFML2B,25903
ENSG00000162746,FCRLB,127943
ENSG00000162747,FCGR3B,2215
ENSG00000162783,IER5,51278
ENSG00000163125,RPRD2,23248
ENSG00000163131,CTSS,1520
ENSG00000163141,BNIPL,149428
ENSG00000163154,TNFAIP8L2,79626
ENSG00000163155,LYSMD1,388695
ENSG00000163156,SCNM1,79005
ENSG00000163156,SCNM1,100534012
ENSG00000163157,TMOD4,29765
ENSG00000163159,VPS72,6944
ENSG00000163191,S100A11,6282
ENSG00000163209,SPRR3,6707
ENSG00000163220,S100A9,6280
ENSG00000163221,S100A12,6283
ENSG00000163344,PMVK,10654
ENSG00000163346,PBXIP1,57326
ENSG00000163348,PYGO2,90780
ENSG00000163354,DCST2,127579
ENSG00000163374,YY1AP1,55249
ENSG00000163382,NAXE,128240
ENSG00000163431,LMOD1,25802
ENSG00000163444,TMEM183A,92703
ENSG00000163462,TRIM46,80128
ENSG00000163463,KRTCAP2,200185
ENSG00000163468,CCT3,7203
ENSG00000163472,TMEM79,84283
ENSG00000163479,SSR2,6746
ENSG00000163534,FCRL1,115350
ENSG00000163554,SPTA1,6708
ENSG00000163563,MNDA,4332
ENSG00000163564,PYHIN1,149628
ENSG00000163565,IFI16,3428
ENSG00000163568,AIM2,9447
ENSG00000169231,THBS3,7059
ENSG00000169241,SLC50A1,55974
ENSG00000169242,EFNA1,1942
ENSG00000169474,SPRR1A,6698
ENSG00000169905,TOR1AIP2,163590
ENSG00000170128,GPR25,2848
ENSG00000170382,LRRN2,10446
ENSG00000171786,NHLH1,4807
ENSG00000171806,METTL18,92342
ENSG00000173110,HSPA6,3310
ENSG00000173171,MTX1,4580
ENSG00000173207,CKS1B,1163
ENSG00000174175,SELP,6403
ENSG00000174307,PHLDA3,23612
ENSG00000174529,TMEM81,388730
ENSG00000176393,RNPEP,6051
ENSG00000176444,CLK2,1196
ENSG00000177628,GBA,2629
ENSG00000177888,ZBTB41,360023
ENSG00000177954,RPS27,6232
ENSG00000178096,BOLA1,51027
ENSG00000179085,DPM3,54344
ENSG00000179639,FCER1A,2205
ENSG00000179914,ITLN1,55600
ENSG00000181036,FCRL6,343413
ENSG00000182004,SNRPE,6635
ENSG00000182134,TDRKH,11022
ENSG00000183155,RABIF,5877
ENSG00000183598,H3C13,653604
ENSG00000183856,IQGAP3,128239
ENSG00000184260,H2AC20,8338
ENSG00000184270,H2AC21,317772
ENSG00000184678,H2BC21,8349
ENSG00000185278,ZBTB37,84614
ENSG00000185499,MUC1,4582
ENSG00000185630,PBX1,5087
ENSG00000186283,TOR3A,64222
ENSG00000186517,ARHGAP30,257106
ENSG00000187800,PEAR1,375033
ENSG00000187862,TTC24,164118
ENSG00000188004,SNHG28,
ENSG00000188404,SELL,6402
ENSG00000188643,S100A16,140576
ENSG00000188783,PRELP,5549
ENSG00000188931,CFAP126,257177
ENSG00000189171,S100A13,6284
ENSG00000189334,S100A14,57402
ENSG00000196154,S100A4,6275
ENSG00000196189,SEMA4A,64218
ENSG00000196407,THEM5,284486
ENSG00000196420,S100A5,6276
ENSG00000196754,S100A2,6273
ENSG00000197622,CDC42SE1,56882
ENSG00000197747,S100A10,6281
ENSG00000197956,S100A6,6277
ENSG00000197959,DNM3,26052
ENSG00000197965,MPZL1,9019
ENSG00000198216,CACNA1E,777
ENSG00000198400,NTRK1,4914
ENSG00000198574,SH2D1B,117157
ENSG00000198625,MDM4,4194
ENSG00000198700,IPO9,55705
ENSG00000198715,GLMP,112770
ENSG00000198734,F5,2153
ENSG00000198756,COLGALT2,23127
ENSG00000198771,RCSD1,92241
ENSG00000198821,CD247,919
ENSG00000198837,DENND4B,9909
ENSG00000198860,TSEN15,116461
ENSG00000198892,SHISA4,149345
ENSG00000198952,SMG5,23381
ENSG00000203721,LINC00862,
ENSG00000203724,C1orf53,388722
ENSG00000203739,AL645568.1,
ENSG00000203747,FCGR3A,2214
ENSG00000203761,MSTO2P,
ENSG00000203804,ADAMTSL4-AS1,
ENSG00000203814,H2BC18,440689
ENSG00000211581,MIR765,
ENSG00000213045,AC097065.1,
ENSG00000213047,DENND1B,163486
ENSG00000213064,SFT2D2,375035
ENSG00000213080,AL354714.2,
ENSG00000213085,CFAP45,25790
ENSG00000213088,ACKR1,2532
ENSG00000213190,MLLT11,10962
ENSG00000215835,AL596087.1,
ENSG00000215845,TSTD1,100131187
ENSG00000220323,H2BC19P,
ENSG00000221643,SNORA77,
ENSG00000223356,AL590666.1,
ENSG00000223396,RPS10P7,
ENSG00000224040,HMGN1P4,
ENSG00000224203,RPS23P10,
ENSG00000224261,RPSAP18,
ENSG00000224536,AC096677.1,
ENSG00000224837,GCSHP5,
ENSG00000225171,DUTP6,
ENSG00000225217,HSPA7,
ENSG00000225855,RUSC1-AS1,
ENSG00000226862,AC104463.2,
ENSG00000227740,LINC02803,
ENSG00000227741,AL121987.2,
ENSG00000227777,AL031736.1,
ENSG00000228264,PSMD8P1,
ENSG00000228288,PCAT6,
ENSG00000228606,AL139011.1,
ENSG00000228686,AL590723.1,
ENSG00000228863,AL121985.1,
ENSG00000229191,AL358473.1,
ENSG00000229808,AL391825.1,
ENSG00000230124,ACBD6,84320
ENSG00000230280,HNRNPA1P59,
ENSG00000231064,AC234582.1,
ENSG00000231084,RPL22P24,
ENSG00000231507,LINC01353,
ENSG00000231586,RPS23P9,
ENSG00000231684,EIF1P3,
ENSG00000231767,AL136454.1,
ENSG00000232093,DCST1-AS1,
ENSG00000232586,KIAA1614-AS1,
ENSG00000232671,ZNF687-AS1,
ENSG00000233030,AC243772.2,
ENSG00000233328,PFN1P1,
ENSG00000233791,LINC01136,
ENSG00000234211,AL451067.1,
ENSG00000234614,C2CD4D-AS1,
ENSG00000234678,ELF3-AS1,
ENSG00000234741,GAS5,60674
ENSG00000235082,SUMO1P3,
ENSG00000235101,SETP9,
ENSG00000235449,AC098934.3,
ENSG00000235750,KIAA0040,9674
ENSG00000235919,ASH1L-AS1,
ENSG00000236021,AL591043.2,
ENSG00000236263,AC234582.2,
ENSG00000236278,PEBP1P3,
ENSG00000236439,AC099336.2,
ENSG00000236675,MTX1P1,
ENSG00000237781,ADAMTSL4-AS2,
ENSG00000237976,AL391069.2,
ENSG00000238279,BX470102.1,
ENSG00000239887,C1orf226,400793
ENSG00000240219,AL512306.2,
ENSG00000240710,AL512306.3,
ENSG00000241666,AL031733.2,
ENSG00000242193,CRYZL2P,
ENSG00000242252,BGLAP,632
ENSG00000243155,AL162431.1,
ENSG00000243284,VSIG8,391123
ENSG00000243364,EFNA4,1945
ENSG00000244682,FCGR2C,
ENSG00000246203,AL353807.3,
ENSG00000248485,PCP4L1,654790
ENSG00000249602,AL589765.4,
ENSG00000253047,AL356356.1,
ENSG00000257315,ZBED6,100381270
ENSG00000261716,H2BC20P,
ENSG00000264384,RN7SL431P,
ENSG00000264553,MIR4257,
ENSG00000269887,AL391001.1,
ENSG00000270084,GAS5-AS1,
ENSG00000271380,AL451085.3,101928120
ENSG00000271736,LINC02772,
ENSG00000272030,AL162258.2,
ENSG00000272205,AL451050.2,
ENSG00000272654,AL358472.2,
ENSG00000272668,AL590560.3,
ENSG00000272906,AL353708.3,
ENSG00000273002,AL355388.1,
ENSG00000273004,AL078644.2,
ENSG00000273026,AL358472.3,
